Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
4,1,0,529,1.832508913,2.556302501,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1
2,1,2,529,2.120573931,3.903089987,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
4,1,0,484,1.924279286,3.77815125,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
4,1,0,484,1.643452676,2.602059991,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
2,1,2,400,1.892094603,4.146128036,1,0,5.477121255,1,5.602059991,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0
4,1,0,625,1.857332496,3,1,1,5,0,5.301029996,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
4,1,0,400,1.954242509,3.63748973,1,1,5.544068044,1,5.602059991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1,1,3,144,2.283301229,4,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
3,0,2,441,2.079181246,4.301029996,1,1,5.397940009,0,5.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
3,2,0,196,2.225309282,4.499687083,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
2,2,1,361,2.120573931,3.954242509,1,0,4.698970004,1,4.698970004,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0
3,2,0,324,1.857332496,3,1,0,4,1,4.301029996,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
4,1,0,529,1.748188027,3.354108439,1,1,5.301029996,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
3,1,1,441,2.037426498,4.154728207,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,1,1,400,2.056904851,3,1,0,4,0,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
2,2,1,400,1.973127854,4.322219295,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0
3,2,0,324,1.963787827,3.792391689,1,1,5.602059991,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1
3,1,1,324,1.880813592,3.921166051,1,1,4.477121255,1,4.602059991,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
4,1,0,441,1.924279286,3.903089987,1,1,5.301029996,1,5.176091259,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,2,0,256,2.079181246,3.491361694,1,1,5.176091259,0,5.301029996,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
5,0,0,400,2.008600172,3.176091259,1,1,5,1,5,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
4,1,0,529,2.033423755,4,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1
2,3,0,289,1.973127854,4.113943352,1,0,4.477121255,1,4.477121255,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
0,2,3,324,2.033423755,4.146128036,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
3,2,0,400,2.220108088,0.301029996,1,0,4.698970004,1,4.698970004,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
2,3,0,400,2.139879086,4.146128036,1,1,5.397940009,0,5.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
2,1,2,256,2.100370545,4.383815366,1,0,5.477121255,1,5.544068044,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1,2,2,441,1.857332496,0.301029996,1,0,4,0,4.301029996,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
2,2,1,324,1.924279286,4.079181246,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
1,3,1,256,2.176091259,4.120573931,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
3,1,1,361,1.924279286,4.264817823,1,1,5.397940009,0,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
1,2,2,196,2.283301229,3.477121255,1,1,5,1,5.176091259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
3,1,1,361,1.982271233,4,1,1,4.903089987,1,4.903089987,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
3,0,2,400,1.763427994,3.876217841,1,1,5.176091259,0,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
3,0,1,256,1.832508913,3.318063335,1,1,5,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
2,2,1,484,2.079181246,3.812913357,1,0,5.301029996,1,5.477121255,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
3,2,0,484,2.008600172,3.301029996,1,0,4.698970004,0,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
3,0,2,441,2.004321374,3.77815125,1,1,4.301029996,1,4.698970004,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
2,0,3,324,2.240549248,3.86923172,1,1,4.77815125,1,4.84509804,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
2,1,2,441,1.857332496,3,1,1,4,0,4.477121255,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
0,2,3,289,2.176091259,4.301029996,1,1,4.698970004,1,4.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1
1,0,4,361,2.120573931,4.180125875,1,0,5.602059991,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
4,1,0,400,1.892094603,4.037426498,0,1,4.698970004,0,5,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
1,1,3,256,2.158362492,4.039017322,1,1,5.477121255,1,5.602059991,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
1,0,4,289,2.269512944,4.558708571,1,0,5.301029996,1,5.477121255,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
3,2,0,484,1.77815125,4.301029996,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
0,4,1,121,2.255272505,4.383815366,1,0,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1
2,0,3,441,2.225309282,4.558468563,1,0,5.698970004,1,5.84509804,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,0,3,441,2.079181246,4.151063253,1,0,5.602059991,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
3,2,0,361,2.225309282,4.380211242,1,0,5.176091259,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
2,1,2,441,2.064457989,3.204119983,1,0,5.176091259,0,5.397940009,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
2,0,3,400,1.982271233,4.084218687,1,1,5.477121255,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
2,3,0,484,1.982271233,3.808885867,1,0,5.301029996,1,5.477121255,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
2,1,2,361,2.079181246,3.602059991,1,0,4.77815125,0,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
2,2,1,441,1.954242509,4.152288344,0,1,5.301029996,1,5.176091259,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
3,0,2,529,2.120573931,3.10720997,1,0,4.698970004,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
1,3,1,81,3.093421685,4.657055853,1,0,5.301029996,1,5.397940009,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0
0,1,4,225,2.421603927,4.260071388,1,0,5.301029996,1,5.301029996,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
1,3,1,324,2.193124598,4.382017043,1,0,5.477121255,1,5.602059991,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1
4,0,1,324,2.033423755,4.326335861,1,1,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
1,0,4,225,2.193124598,4.602059991,1,0,5.477121255,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1
3,2,0,256,1.832508913,3.903089987,1,0,4.698970004,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
2,1,2,225,2.071882007,4.06669855,1,0,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
4,1,0,256,1.819543936,3.77815125,1,1,5.602059991,1,5.602059991,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1
0,3,2,324,2.139879086,4.204119983,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
3,2,0,441,2.033423755,3.602059991,1,0,5.301029996,0,5.602059991,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1
3,2,0,441,2.086359831,4.380211242,1,0,5.301029996,0,5.477121255,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
3,2,0,441,1.819543936,4.146128036,1,1,5.477121255,1,5.602059991,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
2,2,1,361,2.008600172,4.326335861,0,1,4.477121255,0,4.698970004,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,3,0,484,2.079181246,3.301029996,1,0,5.176091259,0,5.397940009,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,3,0,400,1.934498451,4.056904851,0,0,4.698970004,1,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1
2,2,1,289,2,3.77815125,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
2,0,3,169,2.225309282,4.477121255,1,0,5.698970004,0,6,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
2,3,0,625,2.079181246,3.477121255,1,0,5.176091259,0,5.477121255,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
2,3,0,225,1.973127854,4.414973348,1,1,5.079181246,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
3,1,1,529,1.954242509,0.301029996,1,0,4.698970004,0,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
2,3,0,441,1.892094603,3.484299839,0,1,5,0,5.176091259,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
1,4,0,144,2.158362492,3.903089987,1,0,4.301029996,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
3,0,2,441,1.832508913,3.158362492,1,1,4.698970004,1,4.698970004,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1
1,1,3,225,2.158362492,4.835056102,1,1,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
2,1,2,400,1.77815125,3.602059991,1,0,5.602059991,1,5.698970004,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
3,1,1,484,1.531478917,2.84509804,1,0,5,1,5,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1
4,0,1,361,2.079181246,4.120573931,1,0,4.84509804,0,5,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,1,2,225,1.748188027,3.688419822,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,2,3,324,2.086359831,3.77815125,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
2,2,1,361,1.982271233,4.025305865,1,0,4.301029996,0,4.477121255,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
4,0,1,484,2.008600172,2.77815125,1,1,5.176091259,1,5.301029996,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
4,0,1,529,2.079181246,3.301029996,1,1,3.698970004,1,4,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0
1,1,3,169,2.305351369,4.579783597,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4,1,0,400,1.897627091,3.606381365,1,0,4.698970004,1,4.477121255,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1
2,0,3,144,2.158362492,4.049218023,1,0,4.698970004,1,5,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
4,0,1,289,2.033423755,3.939519253,1,0,4.84509804,0,5,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
3,0,1,324,2.120573931,3.698970004,1,0,5.602059991,1,5.602059991,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
3,1,1,441,1.982271233,3.84509804,1,0,5.477121255,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
2,1,2,324,1.954242509,4.477121255,1,0,5.698970004,1,5.698970004,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1
1,3,1,441,1.892094603,3.079181246,1,1,4.477121255,0,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
2,1,2,196,2.056904851,4.113943352,1,1,4.477121255,1,4.477121255,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0
4,0,1,400,1.892094603,3.617000341,0,0,5.176091259,1,5.176091259,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4,0,1,361,2.033423755,3.602059991,1,0,4.903089987,1,4.903089987,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1
3,0,2,289,2.204119983,3.602059991,1,0,4.477121255,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1,2,2,324,2.025305865,3.653212514,1,1,4.477121255,0,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
2,2,1,324,1.84509804,3.934498451,1,1,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
2,2,1,400,2.100370545,4.079181246,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
1,1,3,289,2.193124598,4.089905111,1,0,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
2,3,0,361,1.929418926,3.955206538,1,1,4.698970004,1,4.698970004,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
1,1,3,400,1.77815125,4.301029996,0,0,5.477121255,0,5.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1
4,1,0,361,1.924279286,4.079181246,1,1,5.84509804,1,5.903089987,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1
3,2,0,324,2.334453751,4.354108439,1,1,6,1,6,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0
1,3,1,144,2.269512944,4.627365857,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,4,64,2.309630167,5.079181246,1,0,5.698970004,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
3,1,1,484,1.954242509,3.380211242,1,0,4.477121255,0,4.84509804,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
2,2,1,400,2.139879086,3.903089987,1,0,5,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
2,0,3,361,1.973127854,3.643452676,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
3,1,1,256,1.954242509,4.113943352,1,1,4.698970004,1,5,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0
5,0,0,400,1.924279286,4.204119983,1,0,5.176091259,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4,0,1,529,1.924279286,3.806179974,1,1,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,3,1,225,2.198657087,4.662757832,1,0,5.176091259,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
2,1,2,225,2.176091259,4.414973348,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
3,1,1,196,1.832508913,3.778585328,1,1,5.698970004,1,4.477121255,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
3,0,2,400,1.892094603,3.77815125,1,0,5.477121255,1,5.698970004,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0
2,3,0,256,2.008600172,4.079181246,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
1,1,3,225,2.120573931,4.342422681,1,0,5.397940009,1,5.397940009,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
1,1,2,289,1.857332496,1.77815125,1,1,5.176091259,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
2,2,1,324,1.973127854,4.176091259,1,0,5.301029996,1,5.477121255,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1
2,1,2,484,1.924279286,3.799340549,1,0,5.176091259,1,5.301029996,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
3,0,2,484,1.924279286,4.047274867,1,1,4.77815125,1,4.84509804,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
2,0,3,324,2.283301229,3.84509804,1,0,4.477121255,1,4.698970004,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
3,0,2,289,1.73239376,2.77815125,1,0,3.698970004,1,3.698970004,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1
2,0,3,484,2.008600172,3.86332286,1,0,5.176091259,1,5.301029996,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
3,1,1,324,1.892094603,3.84509804,1,1,5,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
2,0,3,121,2.390935107,4.369215857,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
2,3,0,361,2.209515015,4.120573931,1,1,4.698970004,1,5,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0
3,0,2,225,2.158362492,3.477121255,1,0,4.301029996,1,4.477121255,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
2,1,2,361,2.120573931,4,1,0,5.301029996,1,5.301029996,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
2,2,1,484,1.857332496,4,1,0,5.477121255,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,1,1,225,2.225309282,4.079181246,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
1,4,0,361,1.944482672,4.146128036,1,0,5.477121255,1,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
2,1,2,576,2.100370545,3,1,0,4.301029996,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
3,1,1,484,2.041392685,4.086359831,1,0,4.477121255,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1
1,3,1,256,2.079181246,4.146128036,1,1,4.698970004,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
2,1,2,400,2.049218023,3.614897216,1,1,5.602059991,1,5.602059991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
4,1,0,324,1.77815125,3.301029996,1,0,3.477121255,1,3.477121255,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
3,0,2,484,1.819543936,4.025305865,1,1,5.698970004,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,3,0,361,1.785329835,3.852479994,1,1,4.903089987,1,5,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
1,2,2,121,2.255272505,3.903089987,1,0,4.477121255,1,4.477121255,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
3,1,1,400,1.892094603,4,1,0,5,1,5.301029996,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
